pid,year,jbsect1,jbhrs1,age,e1,spelldur1,logw1,jbsect2,jbhrs2,j2u,j2j,u2j,e2,logw2,sex,educ,nonwhite
20003064,2003,1,37,47,1,130.81644,7.7901974,,,0,0,0,,,0,2,0
20003439,1994,3,35,32,1,28.01096,6.8999376,-8,-8,1,0,0,0,,0,1,1
20003749,2001,2,41,37,1,107.17809,7.6672397,,,0,0,0,,,0,3,0
20004117,1992,4,40,35,1,7.9890413,7.4458122,4,60,0,1,0,1,,1,3,0
20004133,1992,4,40,29,1,3.0575342,7.6008396,4,60,0,1,0,1,7.549499,0,3,0
20004494,1992,3,6,36,1,9.4027395,5.7324085,3,-8,1,0,0,0,,0,3,0
20005229,1992,2,41,34,1,.032876711,7.2010965,2,43,0,1,0,1,7.2663665,1,1,0
20005598,2001,1,35,55,1,107.37534,7.2483644,,,0,0,0,,,1,1,0
20005628,1997,1,35,45,1,65.030136,6.977922,1,35,0,1,0,1,7.0867648,0,1,0
20007329,1994,1,50,32,1,22.454794,7.3069606,,,0,0,0,,,1,1,0
20008651,2002,1,37,44,1,119.11233,6.9108505,,,0,0,0,,,1,2,0
20009534,1994,1,55,34,1,27.780823,6.559639,,,0,0,0,,,1,2,0
20009569,1995,1,40,32,1,45.238358,7.0791631,6,40,0,1,0,1,7.3619199,0,3,0
20010494,2000,1,37,40,1,96.558907,7.7872949,1,35,0,1,0,1,,1,3,0
20010788,1998,3,39,36,1,69.863014,7.1568108,,,0,0,0,,,1,1,0
20011784,1993,1,27,56,1,13.841096,7.0320697,1,40,1,0,0,0,6.6880903,0,3,0
20012195,1994,3,37,30,1,33.501369,7.3524976,3,40,0,1,0,1,7.3861804,0,3,0
20015038,1998,1,41,33,1,71.145203,6.628983,,,0,0,0,,,1,1,0
20195761,1992,1,40,27,1,3.0575342,7.4024711,1,40,0,1,0,1,7.5982895,0,3,0
20217463,1992,1,37,38,1,9.1726027,6.687017,4,22,0,1,0,1,6.2061343,0,1,0
20310579,1992,4,72,30,1,8.0219173,7.8650947,6,40,0,1,0,1,7.5343857,1,2,0
20382006,1995,3,30,30,1,37.578083,7.1787691,,,0,0,0,,,0,3,0
20452551,1994,1,35,29,1,29.490412,7.4943185,1,35,1,0,0,0,7.6511054,0,2,0
20470231,1992,1,35,25,1,6.1150684,6.8718429,1,35,0,1,0,1,6.6938329,0,3,1
20503822,1994,1,37,28,1,24.558905,7.3511996,,,0,0,0,,,0,3,1
20876467,1994,1,35,31,1,24.493151,7.1644955,,,0,0,0,,,0,3,0
21189706,1992,-8,-8,27,0,.032876711,,,,0,0,0,,,1,1,0
21415277,1992,-8,-8,30,0,3.2219179,,1,8,0,0,1,1,5.7316523,0,1,0
21524653,1999,3,36,44,1,85.80822,7.8674188,,,0,0,0,,,1,3,0
21796343,2003,1,22,56,1,132,5.7506547,,,0,0,0,,,0,1,0
21816751,1999,1,42,63,1,83.769859,6.6029124,,,0,0,0,,,1,1,1
21854211,1996,1,37,31,1,47.736988,7.3337207,,,0,0,0,,,1,3,0
21949948,1993,1,39,29,1,20.317808,7.4215264,1,20,1,0,0,0,6.5610685,0,3,0
22060626,1994,1,35,33,1,31.29863,7.1366172,1,42,0,1,0,1,6.7983937,1,2,0
22265821,1994,4,37,28,1,23.079453,6.7246985,,,0,0,0,,,0,1,0
22309985,1992,1,39,48,1,7.758904,6.5713186,1,48,1,0,0,0,6.5862346,1,1,0
22310045,2003,1,30,59,1,130.61917,6.9449525,,,0,0,0,,,0,1,0
22494758,1995,-8,-8,28,0,36.723289,,,,0,0,0,,,1,1,0
22644946,1992,1,37,26,1,4.4054794,6.1984687,1,35,0,1,0,1,6.4314442,0,1,0
22999728,1997,1,40,37,1,61.347946,6.7140331,,,0,0,0,,,1,1,0
23085304,1995,1,38,47,1,34.783562,7.1963472,1,36,0,1,0,1,7.1106052,1,1,0
23113812,1992,7,0,30,1,9.9616442,7.7881336,7,65,0,1,0,1,7.8859715,1,3,0
23354267,1997,1,35,46,1,62.794521,6.6533866,1,35,0,1,0,1,6.7498808,0,1,0
23722487,1992,1,39,31,1,2.0383561,7.0541644,1,40,0,1,0,1,7.261817,1,3,0
23760508,1992,1,40,25,1,2.4657533,6.5203333,1,-8,0,1,0,0,,0,1,0
23791926,1994,1,37,37,1,23.079453,7.2785826,,,0,0,0,,,1,2,0
23989467,2000,1,39,36,1,99.090408,7.1044211,1,44,0,1,0,1,6.8681698,1,2,0
24056936,1994,1,37,44,1,30.805479,7.2015791,1,60,0,1,0,1,6.7633777,1,1,0
24056995,1996,1,45,43,1,43.29863,6.5382819,,,0,0,0,,,0,1,0
24351431,1992,-8,-8,27,0,.92054796,,1,40,0,0,1,1,6.0681248,0,1,0
24492299,1992,4,15,27,1,5.3589039,5.5861316,4,15,0,1,0,1,5.2643118,0,1,0
24679089,1992,3,18,31,1,.032876711,5.8910136,3,18,0,1,0,1,5.9400611,0,1,0
25249177,1998,3,30,38,1,73.479454,7.4933028,3,30,0,1,0,1,7.6893468,0,3,0
25632299,1995,1,44,56,1,46.454796,6.2912612,-8,-8,1,0,0,0,,0,1,0
26221306,1994,1,37,29,1,25.052055,5.3424478,,,0,0,0,,,1,3,0
26303477,2000,1,37,34,1,105.92876,7.2283068,1,37,0,1,0,1,7.1844754,1,1,0
26469561,1994,-8,-8,28,0,23.441095,,,,0,0,0,,,1,1,0
26474131,1995,-8,-8,41,0,37.150684,,,,0,0,0,,,1,1,0
26851806,2003,1,39,45,1,130.0274,7.040216,,,0,0,0,,,1,1,0
27254763,1994,1,40,48,1,24.493151,6.7483521,,,0,0,0,,,1,1,0
27330133,1992,1,39,29,1,3.2219179,7.2483678,1,39,0,1,0,1,7.2935333,0,1,0
27673197,1993,4,20,26,1,17.852055,5.7719679,4,16,1,0,0,0,6.0118003,0,2,0
27955826,2003,4,37,43,1,129.66576,7.4189305,,,0,0,0,,,0,3,0
27974871,2003,1,48,42,1,131.90137,7.4714627,,,0,0,0,,,1,1,0
28231627,1994,1,37,55,1,29.786301,7.1230497,-8,-8,1,0,0,0,,1,2,0
28231686,1994,1,25,56,1,30.443836,6.0072837,-8,-8,1,0,0,0,,0,1,0
28479092,2000,1,40,46,1,94.421921,6.3900299,,,0,0,0,,,0,1,0
28626397,1996,1,39,32,1,49.347946,6.8608327,,,0,0,0,,,0,1,0
28798279,1993,1,40,42,1,12.230137,7.2051687,1,38,1,0,0,0,7.2333174,1,2,0
28979087,1992,-8,-8,29,0,.52602738,,1,39,0,0,1,1,6.847712,1,1,0
28997387,1992,-8,-8,35,0,6.3123288,,-8,-8,0,0,1,0,,1,1,0
29147506,1996,1,39,40,1,48.197262,6.6555929,1,40,1,0,0,0,6.9256086,0,1,0
29168511,2003,3,35,43,1,132.09863,7.068099,,,0,0,0,,,0,1,0
29229065,1994,1,37,28,1,25.906849,7.1879597,,,0,0,0,,,1,3,0
29237157,1992,1,37,25,1,1.249315,7.1600251,1,-8,1,0,0,0,,1,3,0
29286131,1995,-8,-8,36,0,36.131508,,,,0,0,0,,,1,1,0
29305802,1992,-8,-8,31,0,.032876711,,,,0,0,0,,,1,2,0
